Row#,specobjid,ra,dec,class,subclass,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6584_flux,sii_6731_flux,oi_6300_flux
232,299530084497254400,146.43376,-0.10567172,GALAXY,,20.28218,4.08115,4.097928,11.6204,3.087184,1.602758
233,299530358905399296,146.38135,-0.38646442,GALAXY,STARFORMING,97.32457,17.39622,12.95568,54.30597,19.82865,4.022073
234,299530633783306240,146.37378,-0.36838682,GALAXY,STARFORMING BROADLINE,649.9068,138.8845,76.18038,387.0267,150.1077,77.17963
235,299530908661213184,146.30086,0.035479627,GALAXY,STARBURST,2362.678,663.3417,812.6094,478.5448,309.4637,57.51406
236,299530909130975232,146.36539,-0.34351527,GALAXY,STARBURST,1031.952,218.4372,145.1758,284.6306,107.7979,36.25033
237,299531183539120128,146.47181,-0.32044988,GALAXY,,1.322347,2.148165,4.94081,-2.026851,0,-0.676571
238,299531184008882176,146.477,0.07743098,GALAXY,,0,8.60826,3.504529,0,0,-0.1272245
239,299531458417027072,146.35579,-0.14338836,GALAXY,,34.02883,9.270573,31.62962,12.74175,-1.191617,-2.523524
240,299531733294934016,146.46892,-0.092843508,GALAXY,,28.49338,0.8027807,18.60899,11.08152,-1.958109,-10.07466
241,299531733764696064,146.39902,-0.35038267,GALAXY,STARBURST,376.7933,83.58832,70.26048,107.1019,58.40382,18.67075
242,299532008172840960,146.36539,-0.34351527,GALAXY,STARBURST,1058.688,225.4737,143.7897,292.6825,116.3645,35.21303
243,299532008642603008,146.32316,-0.029989881,GALAXY,STARBURST,2255.693,663.3409,2956.007,85.94353,110.1759,34.17805
244,299532283050747904,146.32958,-0.30622363,GALAXY,AGN,135.4434,34.14171,105.4667,67.42683,31.64611,10.73305
245,299532283520509952,146.36979,0.082264176,GALAXY,STARFORMING,121.1951,28.34829,8.509685,43.30858,20.14495,2.016878
246,299532557928654848,146.39881,-0.0099112874,GALAXY,,0,-7.158125,67614.91,0,0,0
247,299532558398416896,146.30086,0.035479627,GALAXY,STARBURST,2292.528,638.0527,780.1143,465.8451,299.6579,59.05846
248,299532832806561792,146.477,0.07743098,GALAXY,,0,-3.830262,2.956538,0,0,5.756801
249,299532833276323840,146.32958,-0.30622363,GALAXY,AGN,145.3708,36.18832,114.1467,73.52751,26.49167,9.397298
250,299533107684468736,146.39902,-0.35038267,GALAXY,STARBURST,374.8391,82.36267,61.42209,105.3284,55.71835,13.33986
251,299533108154230784,146.39968,0.032246051,GALAXY,,70.93686,18.87344,9.889499,44.58805,14.40182,3.784168
252,299533382562375680,146.39968,0.032246051,GALAXY,,70.54305,15.68707,13.43285,30.21294,3.089702,0.1244743
253,299533383032137728,146.34706,0.075416437,GALAXY,,38.36275,9.30844,3.114206,18.60465,2.473252,1.449532
254,299533657440282624,146.02339,0.021997188,GALAXY,,71.94921,7.512946,4.586432,25.55727,8.330481,8.426069
255,299533657910044672,146.2918,-0.25947359,QSO,BROADLINE,619.934,167.7853,152.1082,122.7094,27.67458,-7.262444
256,299533932318189568,146.28017,-0.40694922,GALAXY,,11.80311,-1.191866,6.968475,2.420629,2.680247,0.3311797
257,299533932787951616,146.05733,-0.097030167,GALAXY,,17.95938,9.877442,22.32236,9.007054,-10.99813,-22.86852
258,299534207196096512,146.16563,-0.064166288,GALAXY,STARFORMING,87.86826,26.9584,32.40727,46.37096,22.60955,7.309364
259,299534207665858560,146.23462,-0.40626115,GALAXY,,-2.479098,0.288412,4.686634,2.0138,0.5221164,0.08067995
260,299534482074003456,146.06648,-0.00089458762,GALAXY,,2.856148,3.433209,9.432759,10.65692,4.25877,0.2304644
261,299534482543765504,146.14059,-0.14456978,GALAXY,,0,0,0,0,0,0
262,299534756951910400,146.2918,-0.25947359,QSO,BROADLINE,582.4111,150.8066,138.3537,91.76121,-11.14739,-2.855781
263,299534757421672448,146.10554,-0.28541597,GALAXY,,2.867243,-0.8077777,3.235296,1.504655,0.2295387,0.4573992
264,299535031829817344,146.23184,0.068229156,GALAXY,,207.5575,50.78482,138.4747,210.6066,71.25947,24.06614
265,299535032299579392,146.19333,-0.038867315,GALAXY,,45.71928,13.08595,6.644042,19.35867,5.236155,-3.688838
266,299535306707724288,146.14059,-0.14456978,GALAXY,,0,0,0,0,0,0
267,299535307177486336,146.2278,0.043565824,GALAXY,,30.46319,10.96852,19.54163,16.40988,9.647084,4.450156
268,299535581585631232,146.05733,-0.097030167,GALAXY,,0.6996683,4.42875,6.3965,3.247306,10.24593,-1.821085
269,299535582055393280,146.22225,-0.3758881,GALAXY,STARFORMING,311.4394,64.8153,15.68244,91.55006,22.45355,3.840776
270,299535856463538176,145.99396,-0.13584762,GALAXY,,55.85646,7.065391,18.27027,40.7547,15.40887,6.817655
271,299535856933300224,146.28017,-0.40694922,GALAXY,,4.305922,4.549203,32.91368,17.59486,1.710271,0.1269192
272,299536131341445120,145.98758,-0.34255457,GALAXY,STARFORMING,147.2138,31.34226,6.973098,66.77378,14.12192,2.473754
273,299536131811207168,146.19248,-0.50827897,GALAXY,,5.276744,-0.02466006,3.756907,6.558152,0,117.0625
274,299536406219352064,146.2278,0.043565824,GALAXY,,32.0859,8.804711,22.73809,19.01625,9.436978,1.997206
275,299536406689114112,146.16234,-0.022424349,GALAXY,,10.44346,2.709981,11.30667,3.640389,-7.802032,6.230942
276,299536681097259008,146.23462,-0.40626115,GALAXY,,5.993514,3.702867,0.9047822,3.56708,2.99012,-5.961118
277,299536681567021056,146.28301,0.064056069,GALAXY,STARFORMING,136.375,28.29921,28.87652,38.69307,22.25997,2.880808
278,299536955975165952,146.28301,0.064056069,GALAXY,STARFORMING,128.0259,31.28289,21.51753,37.23867,19.00923,-2.654169
279,299537230853072896,146.16234,-0.022424349,GALAXY,,5.363407,4.443528,-0.3961379,7.371102,1.441209,3.388867
280,299537231322834944,146.23184,0.068229156,GALAXY,BROADLINE,0,46.34507,132.5827,0,0,0
281,299537505730979840,146.10554,-0.28541597,GALAXY,,0,1.13197,-1.779745,0,0,-3.802975
282,299537506200741888,146.02339,0.021997188,GALAXY,,71.16789,8.118803,5.505061,27.05975,0,1.134993
283,299537780608886784,146.19333,-0.038867315,GALAXY,,32.07062,6.295886,21.30934,18.58406,6.79473,1.46278
284,299537781078648832,145.97523,0.10664574,GALAXY,,22.21403,12.1213,12.38815,15.71083,5.881159,2.779342
285,299538055486793728,145.97523,0.10664574,GALAXY,,21.93894,-0.3251328,5.640792,15.93154,14.49506,1.734006
286,299538055956555776,146.16563,-0.064166288,GALAXY,,78.06777,22.74333,39.65755,49.33593,21.79713,13.9685
287,299538330834462720,146.06648,-0.00089458762,GALAXY,,2.992949,-1.327291,4.838569,9.392001,6.041545,1.86859
288,299538605242607616,146.19248,-0.50827897,GALAXY,,11.99361,7.704218,3.327554,-2.109056,0,6.263083
289,299538605712369664,145.98758,-0.34255457,GALAXY,STARFORMING,148.5609,27.96321,7.650269,64.36655,19.5424,4.047796
290,299538880120514560,146.22225,-0.3758881,GALAXY,STARFORMING,306.3833,62.98207,16.70714,96.56956,23.46614,5.412112
291,299538880590276608,145.99396,-0.13584762,GALAXY,,59.09758,15.02143,18.65338,44.0032,18.6173,6.086231
292,299539155468183552,145.90594,-0.36835753,GALAXY,,61.8816,18.82906,10.87358,18.02924,-20.34635,-1.153965
293,299539430346090496,145.93037,-0.060302718,GALAXY,,0,-0.7752802,5.924026,0,0,0
294,299539704754235392,145.84849,0.051299053,GALAXY,,40.95184,5.64107,2.032443,6.990503,-0.9449068,-1.655774
295,299539705223997440,145.82519,0.043159343,GALAXY,,81.11268,11.05687,10.87778,50.72423,13.46391,2.819487
296,299539980101904384,145.8765,-0.010999021,GALAXY,,5.55032,14.25091,8.576896,1.091146,-3.775889,-2.811992
297,299540254979811328,145.89112,-0.46704537,GALAXY,STARFORMING,69.34895,19.72272,5.917033,29.63193,6.995425,2.605041
298,299540529387956224,145.8774,-0.050187511,GALAXY,STARFORMING,156.6557,32.74212,15.14741,61.70764,30.41875,11.71716
299,299540529857718272,145.89245,-0.33629819,GALAXY,,22.4886,7.79443,9.302483,17.79335,3.334437,-1.554353
300,299540804265863168,145.93037,-0.060302718,GALAXY,,0,0.7430537,-4.234293,0,0,0
301,299541079143770112,145.90594,-0.36835753,GALAXY,,40.81287,8.581382,8.029635,32.21721,8.893603,1.728637
302,299541354021677056,145.89112,-0.46704537,GALAXY,,64.81115,16.23257,10.96833,7.624935,1.751535,0
303,299541354491439104,145.8774,-0.050187511,GALAXY,STARFORMING,168.7761,37.64988,15.99098,66.1244,22.56966,7.836175
304,299541628899584000,145.9253,0.04879248,QSO,BROADLINE,353.515,55.72849,134.2438,117.5127,-10.22849,-2.187998
305,299541903777490944,145.8765,-0.010999021,GALAXY,,-7.307475,4.589363,-3.364715,8.137923,-12.25836,-9.644413
306,299541904247252992,145.95019,0.072020428,GALAXY,,0.4882749,2.221324,0.3548222,-1.287741,3.948785,-39989.91
307,299542178655397888,145.83689,0.0028933788,GALAXY,STARFORMING,32.36446,12.73415,15.29429,43.22586,5.258232,6.732329
308,299542179125159936,145.86533,0.089624319,GALAXY,,15.67791,4.416514,16.16085,25.33151,4.87339,0.5066828
309,299542453533304832,145.86564,0.05618939,GALAXY,,11.24621,-0.7916273,0.9037588,-0.5229065,2.012044,-1.560937
310,299542454003066880,145.83689,0.0028933788,GALAXY,,31.01813,6.398813,10.52765,31.05795,11.24108,8.321172
311,299542728411211776,145.82273,-0.16028957,GALAXY,STARBURST,465.4098,112.6157,39.88118,147.6067,64.41814,11.68747
312,299542728880973824,145.81742,-0.094309636,GALAXY,,0.5023249,-0.820417,0.01485262,4.988446,1.344439,-0.1728779
313,299543003289118720,145.82519,0.043159343,GALAXY,,80.28764,15.71293,9.521001,59.65618,16.47935,10.26655
314,299543003758880768,145.84425,0.030685407,GALAXY,,134.9984,32.44992,11.03037,41.48017,10.88439,-3.376009
315,299543278167025664,145.84425,0.030685407,GALAXY,,128.9059,31.61452,6.74171,47.26381,20.84791,-1.192862
316,299543278636787712,145.86564,0.05618939,GALAXY,,3.889453,10.66247,3.077635,3.297315,-0.6417584,0.7976078
317,299543553044932608,145.86533,0.089624319,GALAXY,,18.71486,5.131043,2.613035,15.8074,1.966949,4.172773
318,299543827922839552,145.89245,-0.33629819,GALAXY,,20.98145,5.928367,5.889823,18.06807,9.598403,2.0815
319,299543828392601600,145.84849,0.051299053,GALAXY,,29.56363,4.898918,5.224374,20.81657,1.829457,-4.401441
320,299544102800746496,145.81742,-0.094309636,GALAXY,,1103.728,1.940807,2.258801,8.402826,-4.904784,-10.5218
321,299544103270508544,145.82273,-0.16028957,GALAXY,STARBURST,473.5915,119.7019,38.83449,144.3199,60.78732,9.701359
322,299544377678653440,145.95019,0.072020428,GALAXY,,9.606441,4.754014,2.160646,1.146284,1.833853,-2.776486
323,299544378148415488,145.9253,0.04879248,QSO,BROADLINE,326.2077,72.22763,139.5843,87.33303,13.15152,6.452719
324,299544652556560384,145.59655,-1.2053233,GALAXY,,1548.974,424.3076,1680.568,228.5038,94.97102,26.61207
325,299544653026322432,145.8013,-1.0741946,GALAXY,,2.810783,0.424159,9.044438,14.5717,0,-1.804183
326,299544927434467328,145.68114,-0.86722346,GALAXY,,21.93031,14.26707,26.37581,32.68074,4.92972,16.02147
327,299544927904229376,145.68613,-1.2440377,GALAXY,,-0.07787152,-63.69693,2.203305,4.738211,2.891819,11.43693
328,299545202312374272,145.68613,-1.2440377,GALAXY,,12.04932,-0.8190334,-1.934408,-2.715474,-3.010476,-0.2048111
329,299545202782136320,145.63394,-1.0506031,GALAXY,,107.7912,15.58205,92.74484,90.28859,25.18388,16.57689
330,299545477190281216,145.61886,-0.97268613,GALAXY,,172.1248,39.92097,11.12292,76.60922,18.72923,4.536901
331,299545477660043264,145.67849,-0.79140064,GALAXY,,1.429388,3.833578,0.4050877,6.160431,-2.312526,-1.684394
332,299545752068188160,145.8013,-1.0741946,GALAXY,,9.502985,-0.5690186,2.99952,14.89739,0,0.0002770715
333,299545752537950208,145.76792,-1.074726,GALAXY,,83.19878,17.72133,7.959375,30.33762,6.623621,-1.519465
334,299546026946095104,145.63394,-1.0506031,GALAXY,AGN,120.4901,18.01187,104.8663,102.2864,27.21209,12.92588
335,299546027415857152,145.61886,-0.97268613,GALAXY,,187.4059,38.16251,11.28054,81.89528,20.593,2.367787
336,299546301824002048,145.76792,-1.074726,GALAXY,STARFORMING,91.11092,27.67723,7.518426,34.824,6.380608,1.861685
337,299546302293764096,145.68114,-0.86722346,GALAXY,,34.11702,8.97653,17.50846,43.96709,7.196265,-0.6838523
338,299546576701908992,145.64788,-0.77176336,GALAXY,STARFORMING,98.33821,26.33727,21.19815,25.69921,19.74626,7.546166
339,299546851579815936,145.64525,-0.81551887,GALAXY,,31.5817,5.950491,3.889104,11.77967,3.246982,-2.42633
340,299546852049577984,145.59655,-1.2053233,GALAXY,,1584.278,472.8501,1647.43,230.83,92.22054,18.41255
341,299547126927484928,145.61421,-0.86576193,GALAXY,,-49544.79,5.038995,1.858914,15.59033,9.59691,6.680697
342,299547401335629824,145.67849,-0.79140064,GALAXY,,25.27287,3.085123,0.7751849,-2.412452,0.8816377,3.31202
343,299547401805391872,145.75413,-0.75339419,GALAXY,,23.66136,6.306112,5.061472,18.80316,7.010397,-0.5575669
344,299547676213536768,145.75413,-0.75339419,GALAXY,,27.41569,2.965794,9.472347,26.53438,10.8906,5.26174
345,299547676683298816,145.5822,-0.89274307,GALAXY,,26.48458,9.160406,11.58125,13.66166,10.75471,2.376201
346,299547951091443712,145.75973,-0.81389214,GALAXY,AGN BROADLINE,492.7419,122.1652,986.9863,552.0638,194.1819,92.76811
347,299548225969350656,145.64345,-0.68481998,GALAXY,,41.12587,7.860754,8.291881,14.89399,528.4762,1.416204
348,299548226439112704,145.64525,-0.81551887,GALAXY,,25.24624,5.069824,11.54423,26.24615,7.41311,0.168093
349,299548500847257600,145.70894,-0.74767797,GALAXY,,3.386005,-3.48145,4.281971,-2.470795,-4.434445,7.824927
350,299548501317019648,145.64788,-0.77176336,GALAXY,STARFORMING,110.7399,33.48423,20.9408,25.88362,24.54501,8.596091
351,299548776194926592,145.75973,-0.81389214,GALAXY,AGN BROADLINE,472.3678,122.3304,966.6317,547.7561,183.8424,82.45869
352,299549050603071488,145.61421,-0.86576193,GALAXY,,-11.42085,0.2694261,1.154661,5.315543,4.85033,3.18469
353,299549051072833536,145.70894,-0.74767797,GALAXY,,2.831536,4.446222,8.338769,4.806256,0.711512,10.15141
354,299549325480978432,145.70728,-0.67774657,GALAXY,,0,-0.2419129,1.939305,0,0,0.002006814
355,299549325950740480,145.64345,-0.68481998,GALAXY,,32.29578,9.789638,3.39235,22.81287,27.4279,2.194906
356,299549600358885376,145.78109,-0.60534054,GALAXY,,16.07132,1.676852,7.492474,12.53562,0.90499,1.786242
357,299549600828647424,145.78109,-0.60534054,GALAXY,,18.20489,7.40468,4.154623,8.230973,0.02818416,4.994749
358,299549875236792320,145.5822,-0.89274307,GALAXY,,23.94296,5.016534,12.1044,18.8103,5.658797,0.8342445
359,299549875706554368,145.70728,-0.67774657,GALAXY,,35.57203,-0.4914283,1.77806,-13.95326,0,-442.0977
360,299550150114699264,145.71827,0.069322999,GALAXY,,0,-12.9954,-1.11267,0,0,0
361,299550150584461312,145.74475,-0.076351718,GALAXY,STARBURST,724.7258,194.5769,107.4063,229.4589,90.24107,16.17338
362,299550699870513152,145.59828,-0.20219947,GALAXY,STARFORMING,271.502,53.70448,13.49667,91.39256,27.88687,8.891566
363,299550700340275200,145.6012,-0.001388682,GALAXY,STARBURST,850.1395,109.6307,130.8339,427.1596,165.0395,66.43319
364,299550974748420096,145.70269,-0.048527481,GALAXY,STARBURST,523.62,112.2942,31.13121,170.8318,60.77995,12.0288
365,299550975218182144,145.73722,-0.061008544,GALAXY,,48.39938,12.35249,8.858551,31.2251,3.908323,-1.094589
366,299551524504233984,145.72206,-0.52713707,GALAXY,,-2.304553,-1.832298,10.78665,7.688003,-1.096644,0.5248685
367,299551524973996032,145.66949,0.11167288,GALAXY,,12.13992,10.45877,1.093986,4.444735,5.71708,1.183067
368,299551799382140928,145.74475,-0.076351718,GALAXY,STARBURST,732.7711,206.3323,115.3136,220.635,90.74305,13.76825
369,299551799851902976,145.62226,0.034593059,QSO,BROADLINE,323.6484,71.94472,179.6009,152.9478,39.6167,24.92762
370,299552074260047872,145.64341,-0.3001479,GALAXY,STARFORMING,123.5081,39.15329,47.29041,17.2116,15.23939,3.597668
371,299552074729809920,145.71827,0.069322999,GALAXY,,0,-29.62137,3.542882,0,0,0
372,299552349607716864,145.68939,-0.011335705,GALAXY,STARBURST,270.9315,57.52115,25.31132,88.04391,35.24282,6.83234
373,299552624015861760,145.66918,-0.42102498,GALAXY,,57.5878,14.05964,24.98267,7.728051,11.09167,3.586863
374,299552624485623808,145.70269,-0.048527481,GALAXY,STARBURST,486.8309,103.9028,27.63784,155.741,56.07576,9.307892
375,299552898893768704,145.73722,-0.061008544,GALAXY,,39.67025,14.16893,3.101952,29.0342,2.752112,1.983344
376,299552899363530752,145.59828,-0.20219947,GALAXY,STARFORMING,271.3318,53.21636,9.987125,96.59939,27.16348,8.76641
377,299553174241437696,145.64341,-0.3001479,GALAXY,STARBURST,141.8279,36.50489,60.51614,19.75354,16.09504,5.808751
378,299553448649582592,145.68939,-0.011335705,GALAXY,STARFORMING,256.6191,55.33477,24.4036,85.27718,40.40842,7.883399
379,299553723527489536,145.77842,-0.13455067,GALAXY,,16.97799,7.644992,4.826149,21.80826,1.809353,2.835121
380,299553998405396480,145.6012,-0.001388682,GALAXY,STARBURST,825.489,117.6491,136.6538,426.8952,140.5148,66.18839
381,299553998875158528,145.63696,-0.45449248,GALAXY,,51.60824,0.2568783,3.169634,21.5998,9.492995,-2.889709
382,299554273753065472,145.72206,-0.52713707,GALAXY,,10.716,2.897389,9.796677,10.37637,3.24416,3.593234
383,299554548161210368,145.63696,-0.45449248,GALAXY,,14.57211,0.7891123,6.619967,8.075084,3.911928,-3.133161
384,299554548630972416,145.77842,-0.13455067,GALAXY,,23.02035,4.407211,4.284774,18.259,4.311391,1.578426
385,299554823039117312,145.66949,0.11167288,GALAXY,,11.92528,5.432837,11.0909,17.2013,-3.896752,3.154703
386,299555097917024256,145.62226,0.034593059,QSO,AGN BROADLINE,326.3078,73.43578,171.3132,147.3758,34.00339,29.39717
387,299555098386786304,145.80121,-0.21112851,GALAXY,,55.67607,4.775193,8.636382,32.9475,12.37474,4.152347
388,299555372794931200,145.80121,-0.21112851,GALAXY,,46.51106,13.88602,5.119679,40.13726,11.97145,4.377647
389,299555373264693248,145.66918,-0.42102498,GALAXY,STARFORMING,57.26432,17.53957,23.40424,5.879836,10.91127,5.87573
390,299555647672838144,145.53585,-1.0782817,GALAXY,,0,-1.468753,-4.610043,0,0,0
391,299555648142600192,145.3983,-0.67092618,GALAXY,,5.43375,-19.73192,-1.567848,3.698152,4.451827,-1.404642
392,299555923020507136,145.37814,-0.67431767,GALAXY,,7.520133,5.855503,11.71253,3.413038,1.861831,2.775506
393,299556197428652032,145.38815,-0.69227045,GALAXY,,10.5038,130.2222,15.2052,20.35041,8.666174,1.48773
394,299556197898414080,145.48725,-0.80693196,GALAXY,,50.40124,7.960468,46.55729,85.31347,19.20558,12.86561
395,299556472306558976,145.49628,-0.73679163,GALAXY,,49.99338,8.699115,5.961378,33.10292,20.76042,3.283761
396,299556472776321024,145.50248,-0.9666317,GALAXY,,5.79573,63.09943,7.694658,7.62692,-1.077105,-6.831767
397,299556747184465920,145.43954,-0.64524127,GALAXY,STARFORMING,202.8681,36.30372,13.25229,88.57602,20.23233,5.997548
398,299556747654227968,145.38815,-0.69227045,GALAXY,,8.576236,179.4416,15.48387,31.17277,8.556664,2.794317
399,299557022062372864,145.50248,-0.9666317,GALAXY,,-0.3823911,41.89323,3.665331,0.7621617,1.735133,-2.549314
400,299557022532134912,145.46323,-0.84422273,GALAXY,,6.036392,1.754283,6.647326,3.618156,-2.368885,-0.1744649
401,299557297410041856,145.37115,-1.0810148,GALAXY,STARFORMING,222.7212,49.36584,24.30521,80.86584,31.73342,6.69829
402,299557571818186752,145.37115,-1.0810148,GALAXY,STARFORMING,193.7819,41.57892,21.37016,73.54416,27.4138,7.014786
403,299557572287948800,145.44408,-1.1954565,GALAXY,,22.91956,2.674402,15.48654,20.17333,3.828683,3.274836
404,299557846696093696,145.44408,-1.1954565,GALAXY,,20.49056,2.167771,19.73507,27.13676,5.187601,5.238396
405,299558121574000640,145.37411,-1.24932,GALAXY,BROADLINE,0,35.69933,32.57844,0,0,22.80455
406,299558122043762688,145.37411,-1.24932,GALAXY,BROADLINE,22.28505,14.52806,10.242,1.034089,2.918379,11.36233
407,299558396451907584,145.46323,-0.84422273,GALAXY,,2.311905,-3.608356,-2.734717,1.508474,-22030.59,-0.604867
408,299558396921669632,145.53585,-1.0782817,GALAXY,,0,-0.3124799,13.76084,0,0,0
409,299558671329814528,145.55749,-0.69320463,GALAXY,,24.2515,-0.07190906,-0.213705,10.96626,6.551588,3.582324
410,299558671799576576,145.46519,-1.0644753,QSO,STARBURST BROADLINE,1135.889,336.4662,92.1277,208.4632,2.369689,11.04555
411,299558946207721472,145.52621,-0.74745062,GALAXY,,2.708779,0.3877316,-0.2398444,-0.747614,-0.5010852,-3.142136
412,299558946677483520,145.43954,-0.64524127,GALAXY,STARFORMING,215.3962,42.23775,13.35403,88.45087,26.34444,11.37987
413,299559221085628416,145.46519,-1.0644753,QSO,STARBURST BROADLINE,1137.189,323.2336,102.1901,270.2463,-19.46659,1.094124
414,299559221555390464,145.39427,-0.55765535,GALAXY,STARBURST,655.6909,157.7448,80.88867,313.3217,83.91689,20.6252
415,299559495963535360,145.37814,-0.67431767,GALAXY,,4.002316,6.051258,9.226297,7.280935,-2.136695,1.308945
416,299559496433297408,145.52621,-0.74745062,GALAXY,,-5.227736,1.077497,2.493555,3.054538,-4.52936,3.14502
417,299559770841442304,145.3983,-0.67092618,GALAXY,,7.263746,-8.858092,0.9295945,-2.92285,-13.79036,0.7660958
418,299559771311204352,145.55749,-0.69320463,GALAXY,,18.24633,3.505216,3.53211,14.962,2.644706,1.248133
419,299560045719349248,145.48725,-0.80693196,GALAXY,,58.08457,10.81933,50.63292,77.63982,19.21401,3.472323
420,299560046189111296,145.47929,-1.0534252,GALAXY,,19.41698,0.1186266,12.06176,10.18346,2.353296,5.432991
421,299560320597256192,145.47929,-1.0534252,GALAXY,,8.036801,3.815617,16.37176,11.37998,8.10302,3.647984
422,299560321067018240,145.49628,-0.73679163,GALAXY,,43.07973,7.054588,7.558483,40.79873,8.640736,2.749952
423,299560595475163136,145.47822,-0.59981627,GALAXY,,4.032566,2.600174,-1.126625,10.77884,-3.337738,-1.653831
424,299560870353070080,145.39427,-0.55765535,GALAXY,STARBURST,656.5287,151.6841,81.7294,311.5997,82.72504,22.34287
425,299560870822832128,145.47822,-0.59981627,GALAXY,,2.751055,-0.4877303,4.914481,1.799129,4.674975,0.3461847
426,299561145230977024,145.40681,-0.31439655,GALAXY,,5.639138,-19.02097,1.971083,8.546327,3.57924,1.626599
427,299561145700739072,145.41306,0.10646309,GALAXY,,76.72754,15.05008,11.40468,49.96394,15.77321,4.733376
428,299561420108883968,145.36478,-0.34279396,GALAXY,,77.18488,18.82389,79.41707,53.52052,14.18763,1.452603
429,299561420578646016,145.44666,0.077354713,GALAXY,,204.6532,34.08398,5.229819,89.17348,22.57673,3.137749
430,299561694986790912,145.36789,-0.46545391,GALAXY,,-0.2372699,-0.2264958,9.802696,33.44363,2.856018,13.37417
431,299561695456552960,145.55032,0.0094953996,GALAXY,,-2.09482,3.485301,-0.1530592,6.723524,2.503225,2.230077
432,299561969864697856,145.53049,-0.29051266,GALAXY,,20.63684,1.327339,3.163847,5.789937,1.211657,3.74253
433,299561970334459904,145.36478,-0.34279396,GALAXY,,80.82387,18.9096,75.69289,54.08386,24.19401,7.862565
434,299562244742604800,145.4122,-0.20865379,GALAXY,,0,0,0,0,0,0
435,299562245212366848,145.39106,-0.41559587,GALAXY,STARFORMING,150.1607,33.75164,17.00939,54.15761,27.54781,5.204991
436,299562519620511744,145.51629,-0.51919387,GALAXY,,11.04565,2.144725,4.974395,5.515165,5.641935,-0.1054315
437,299562520090273792,145.42694,0.049536734,GALAXY,,46.67517,20.88988,14.86208,25.00797,15.06206,1.358942
438,299562794968180736,145.36789,-0.46545391,GALAXY,,8.205296,0.7146112,0.7441681,2.424408,0.5539551,-0.9751773
439,299563069376325632,145.49979,-0.430594,GALAXY,,-0.4517146,-0.07939104,2.824206,11.85752,-30644.59,-3.055962
440,299563069846087680,145.40681,-0.31439655,GALAXY,,3.754985,10.71552,3.793519,13.32168,2.519525,1.695203
441,299563344254232576,145.39609,-0.091230941,GALAXY,,186.1482,29.33144,23.64548,99.49845,26.40105,7.082514
442,299563344723994624,145.49979,-0.430594,GALAXY,,-2.845269,-3.696903,16.13941,-4.114676,0,0.2246693
443,299563894010046464,145.55032,0.0094953996,GALAXY,,-85.54752,5.119975,3.668538,9.365851,-23.99395,9.351936
444,299563894479808512,145.44549,-0.12267788,GALAXY,,17.71206,4.732705,5.519151,8.59267,1.041418,2.602135
445,299564168887953408,145.46451,0.10700143,GALAXY,,2.032249,0.602596,-0.7253265,2.522695,-1.887717,1.586131
446,299564169357715456,145.39609,-0.091230941,GALAXY,STARFORMING,176.6181,32.73176,15.87008,95.93489,27.52038,10.83336
447,299564443765860352,145.42694,0.049536734,GALAXY,,27.90623,11.81296,8.333407,30.15986,20.04792,4.67695
448,299564444235622400,145.53049,-0.29051266,GALAXY,,637178.6,1.579122,2.971118,4.229511,12.2007,-7.58526
449,299564718643767296,145.34744,0.05434486,GALAXY,,14.33584,5.810693,4.848655,6.102295,-3.401914,-1.494028
450,299564719113529344,145.51629,-0.51919387,GALAXY,,3.345031,2.102267,1.724942,7.383801,4.259064,0.7024235
451,299564993521674240,145.41306,0.10646309,GALAXY,STARFORMING,81.89503,18.88217,12.60663,52.97271,11.46498,4.451699
452,299565268399581184,145.44549,-0.12267788,GALAXY,,23.53195,9.048709,3.365296,1.773735,-1.809359,-3.561874
453,299565268869343232,145.46451,0.10700143,GALAXY,,1.328378,2.749993,-3.315527,1.925975,-3.961731,-1.530728
454,299565543277488128,145.44666,0.077354713,GALAXY,,206.9921,42.30338,5.701233,97.88813,21.1926,7.290373
455,299565543747250176,145.45408,0.039078341,GALAXY,STARFORMING,80.32958,16.52235,5.866862,27.65116,5.251546,0.1941082
456,299565818155395072,145.45408,0.039078341,GALAXY,STARFORMING,62.40552,11.7732,6.607433,24.91698,9.763988,2.232802
457,299565818625157120,145.51958,-0.2775546,GALAXY,STARFORMING,210.204,52.01683,34.71779,61.65749,34.42803,7.241577
458,299566093033302016,145.39106,-0.41559587,GALAXY,STARFORMING,145.2864,32.66684,15.1909,50.47964,25.45347,6.510702
459,299566093503064064,145.34744,0.05434486,GALAXY,,32.57417,5.832174,7.28868,1.154555,-2.073047,1.996659
460,299566367911208960,145.51958,-0.2775546,GALAXY,STARFORMING,190.1429,46.88715,25.72607,55.99072,22.40865,6.752418
461,299566643258877952,145.34998,-1.2538597,GALAXY,,2.631388,1.602777,1.835686,1.028063,-1.822626,0.7539685
462,299566917667022848,145.29601,-0.94320703,GALAXY,,0,1.350672,8.532045,0,0,0
463,299567192544929792,145.18668,-0.89337765,GALAXY,STARFORMING,168.4642,41.29351,15.59121,53.76729,22.11577,7.833296
464,299567193014691840,145.20738,-0.8630533,GALAXY,,1.303885,-1.225089,0.03212633,2.398068,0.3510666,4.675472
465,299567467422836736,145.20738,-0.8630533,GALAXY,,15.24476,11.77269,16.32317,-0.2733245,-1.810482,11.86086
