ra_sdss,dec_sdss,ra_iras,dec_iras,specobjid,z,h_alpha_flux,h_beta_flux,oiii_5007_flux,nii_6548_flux,nii_6584_flux,sii_6717_flux,sii_6731_flux,oi_6300_flux,class,subclass,galname,fnu_12,fnu_25,fnu_60,fnu_100,rat_12_25,rat_25_60,rat_60_100,Ejey_OHb,Ejex_NH,Ejex_SH,Ejex_OH,Log_12_25,EtiqRef
200.95188,43.301187,200.95012,43.301266,1549279555326339072,0.02733822,3621.784,664.2874,4236.801,1153.009,3477.74,750.0124,688.5662,233.6937,b'GALAXY',b'AGN',13216+4333,0.25,0.31,1.39,2.33,0.8064516,0.22302158,0.5965665,1.8528488951725193,0.2457519039504442,-0.9233111793554851,-2.740710717561173,-0.21511137,Seyfert
207.68068,39.706764,207.67964,39.706535,1550368620939339776,0.008474529,2074.062,360.7484,67.60713,215.2798,649.3334,287.2076,216.738,24.39408,b'GALAXY',b'STARBURST',13485+3957,0.26,0.25,0.59,1.58,1.04,0.42372882,0.37341774,-1.6744673115799353,-0.8749820429748794,-1.4147959565295731,-4.442923802356814,0.039220676,
207.43477,39.984776,207.43364,39.984596,1550382089956780032,0.008469988,1268.191,271.4026,268.9709,509.6041,1537.084,516.1583,412.6683,176.9179,b'GALAXY',b'AGN',13475+4013,0.34,0.25,3.09,10.53,1.36,0.080906145,0.2934473,-0.009000131999198191,0.4786314501626472,-0.3114246854904897,-1.969660971410269,0.30748472,
206.32977,41.71244,206.3316,41.712482,1550485444049790976,0.008502582,1217.801,170.4724,407.1329,343.3178,1035.526,449.8316,365.0967,299.4583,b'GALAXY',b'AGN',13432+4157,0.25,0.42,1.67,5.32,0.5952381,0.251497,0.31390977,0.8705662609807174,0.1241985485648214,-0.4017019184163628,-1.4028268765186356,-0.5187938,Seyfert
207.58492,41.366209,207.58229,41.367157,1550531898416064512,0.00870508,153.56,34.70752,33.06557,35.4466,106.9151,42.66079,24.96626,10.3696,b'GALAXY',b'AGN',13482+4136,0.39,0.25,0.9,3.4,1.56,0.2777778,0.2647059,-0.04846381842082668,-0.07572036800528792,-0.8200833191925165,-2.6952129214412825,0.4446858,
207.23363,39.985185,207.23062,39.98637,1551583856350488576,0.008852479,659.0656,232.1178,459.0843,347.8132,1049.085,393.1287,248.7725,120.6018,b'GALAXY',b'BROADLINE',13467+4014,0.25,0.25,0.52,1.87,1.0,0.48076922,0.27807486,0.6819888519065959,0.7511864118520816,-0.026388676546995924,-1.698328864758214,0.0,LINER
210.08383,38.915427,210.08305,38.914352,1552702060061812736,0.01797222,242.1316,62.89207,105.4481,111.0554,334.9687,69.04624,65.17635,14.57296,b'GALAXY',b'BROADLINE',13582+3909,0.25,0.25,0.76,2.89,1.0,0.32894737,0.26297578,0.5167988061178852,0.6108916064315757,-0.5899818387820306,-2.810313623257281,0.0,
212.73124,39.772147,212.7337,39.7702,1552777926364129280,0.01870941,1231.535,184.9714,43.95582,171.1704,516.2896,178.6257,138.7773,29.92809,b'GALAXY',b'STARFORMING',14088+4000,0.25,0.25,1.13,2.58,1.0,0.22123894,0.4379845,-1.4370161799605559,-0.5830129917520713,-1.3558443779385059,-3.717219133523343,0.0,
213.15895,39.310166,213.15556,39.310192,1553834557038422016,0.02582981,1614.569,288.0557,496.3605,452.8493,1365.898,320.5361,271.1282,145.1141,b'GALAXY',b'AGN',14105+3932,0.44,0.34,1.79,4.78,1.2941177,0.18994413,0.374477,0.544148613025481,0.1190799194078302,-1.0038839137413818,-2.40930299744326,0.25782913,
214.13251,39.589052,214.13062,39.590027,1553857371904698368,0.02561216,255.0862,70.21635,99.21207,97.78352,294.9377,113.6983,80.85452,44.72034,b'GALAXY',b'AGN',14144+3949,0.25,0.33,2.39,5.33,0.75757575,0.1380753,0.44840527,0.34567849038003406,0.43149846903225236,-0.2708978329377833,-1.7411730955715332,-0.27763176,
216.21378,38.253308,216.21298,38.253593,1554976674825660416,0.02210436,4279.815,939.8412,150.5251,707.4304,2133.774,545.2236,515.7466,50.69558,b'GALAXY',b'STARBURST',14228+3828,0.25,0.25,0.71,1.14,1.0,0.35211268,0.622807,-1.8315810771307521,-0.4096817375787053,-1.3947260118336862,-4.435826336032974,0.0,
219.34226,36.567855,219.34167,36.567852,1556046774953601024,0.01415202,2315.617,624.3373,6137.02,1048.177,3161.543,955.1285,900.0443,395.4394,b'GALAXY',b'AGN',14353+3647,0.25,0.31,0.59,2.03,0.8064516,0.5254237,0.29064038,2.2854037941056147,0.5977199624634513,-0.22169832934584194,-1.767433901987296,-0.21511137,Seyfert
219.31123,38.454266,219.31296,38.453613,1556092954441967616,0.01210639,4666.669,904.8663,144.2362,791.6682,2387.854,538.6208,562.7474,64.36495,b'GALAXY',b'STARBURST',14352+3840,0.25,0.37,1.27,2.61,0.6756757,0.2913386,0.48659003,-1.836334964411996,-0.38371460701616383,-1.443892315861883,-4.283631589637565,-0.39204207,
222.73567,35.572108,222.73659,35.571964,1557149860010944512,0.00395809,21246.9,6299.49,25849.97,289.1497,872.1423,1416.062,1027.673,223.9164,b'GALAXY',b'STARBURST',14489+3546,0.25,0.25,0.71,1.46,1.0,0.35211268,0.48630136,1.411840762672465,-2.9066778239612545,-2.1626833957503355,-4.552693513450215,0.0,Seyfert
232.31073,32.82556,232.31116,32.824158,1561796121305573376,0.03093013,337.0756,69.84047,26.1998,48.88933,147.4615,68.02055,48.21229,11.70525,b'GALAXY',b'STARFORMING',15272+3259,0.32,0.25,0.47,1.62,1.28,0.5319149,0.29012346,-0.9804618640263858,-0.5404042293773497,-1.0647118168694545,-3.360269778429202,0.24686006,
233.81595,30.864239,233.81645,30.86441,1563983874852153344,0.005873139,1284.279,345.902,364.0701,101.243,305.3723,257.3673,178.0935,37.99365,b'GALAXY',b'STARFORMING',15332+3101,0.25,0.3,1.49,2.87,0.8333333,0.20134228,0.5191638,0.051190933568378436,-1.1500852207597243,-1.0815479696053159,-3.520533709865953,-0.18232158,
240.75109,27.010278,240.75021,27.010124,1567282679362119680,0.03248792,398.0858,88.51138,42.67635,63.72341,192.2045,67.59121,51.85961,25.19197,b'GALAXY',b'STARFORMING',16009+2708,0.3,0.25,0.52,1.35,1.2,0.48076922,0.38518518,-0.7294862286912894,-0.4417717566804135,-1.2037628213950686,-2.7601422669965356,0.1823216,
217.28479,41.830762,217.28503,41.830338,1570656805720188928,0.01802993,1293.37,157.4182,85.81641,299.9225,904.6355,276.8282,209.963,67.22808,b'GALAXY',b'STARFORMING',14271+4203,0.51,0.23,2.25,3.54,2.2173913,0.10222222,0.63559324,-0.6066957113220097,-0.07113852040670439,-0.9771712103519408,-2.9569154766688275,0.7963314,
219.16649,41.160408,219.16682,41.15958,1571794530192091136,0.01779445,1386.39,245.6684,60.73825,168.64,508.6571,179.8855,137.3204,20.17086,b'GALAXY',b'STARFORMING',14347+4122,0.25,0.13,1.15,2.54,1.9230769,0.11304348,0.4527559,-1.3974090112516913,-0.716348500944906,-1.4749074356099032,-4.230219536812091,0.65392643,
219.1336,41.685898,219.13283,41.685036,1571810198232786944,0.01811814,2388.604,487.2515,130.8991,297.1275,896.2051,393.6908,294.9382,48.7314,b'GALAXY',b'STARBURST',14345+4154,0.25,0.28,2.0,3.99,0.89285713,0.14,0.5012531,-1.314353619469973,-0.6939591976527334,-1.24376170940132,-3.892140787676041,-0.113328695,
223.69575,40.784841,223.69786,40.78465,1572891842914052096,0.01593744,3684.814,726.2488,223.8257,551.6105,1663.784,614.383,500.0879,74.28726,b'GALAXY',b'STARFORMING',14528+4059,0.25,0.25,0.9,1.5,1.0,0.2777778,0.6,-1.1770250318825313,-0.5087895579931978,-1.1958402863296498,-3.90403585845531,0.0,
231.27414,37.960163,231.27301,37.959988,1576419082104760320,0.02978657,528.7799,67.72131,24.56254,92.56481,279.1968,85.17381,65.43583,20.71568,b'GALAXY',b'STARFORMING',15232+3808,0.25,0.26,1.46,3.64,0.96153843,0.1780822,0.4010989,-1.014178383310079,-0.35231946170667316,-1.2558809532836699,-3.2396813757801914,-0.039220743,
241.67749,31.894414,241.6778,31.893026,1582045547177469952,0.02930912,1449.213,193.2482,71.23173,316.1967,953.722,281.5047,170.2487,56.64769,b'GALAXY',b'STARFORMING',16047+3201,0.25,0.25,1.56,3.19,1.0,0.16025642,0.48902822,-0.9980370078498855,-0.1320677677916421,-1.1656394737164735,-3.241924719503558,0.0,
248.14085,26.380706,248.14296,26.38022,1586510938742220800,0.0586143,536.8027,90.92819,292.7509,179.5206,541.4755,116.3953,115.9972,45.24607,b'GALAXY',b'AGN',16305+2629,0.28,0.25,0.53,1.07,1.12,0.4716981,0.49532712,1.1692520026506221,0.2950031126652849,-0.8372028629389986,-2.4735147999056277,0.11332869,Seyfert
250.21231,23.659537,250.21259,23.658182,1592100586197641216,0.03686974,863.1506,181.0367,49.66264,111.9722,337.7341,97.20842,81.4996,28.24137,b'GALAXY',b'STARFORMING',16387+2345,0.25,0.25,0.4,1.13,1.0,0.625,0.3539823,-1.2934468329780555,-0.6519944803725339,-1.5748358825456803,-3.419801259194414,0.0,Infrarroja
242.98126,32.131962,242.98412,32.13114,1597680332981692416,0.05853608,2656.737,563.3832,205.7426,312.8271,943.5588,352.9719,267.7706,52.70837,b'GALAXY',b'STARBURST',16099+3215,0.25,0.25,0.83,1.62,1.0,0.30120483,0.5123457,-1.0073341631090826,-0.748859411983332,-1.4539376148876508,-3.920079690578651,0.0,
243.9359,31.963954,243.93509,31.961655,1598889520927893504,0.03154672,218.9937,51.33208,77.89476,42.50819,128.2145,32.4903,21.96068,11.35149,b'GALAXY',b'STARFORMING',16138+3205,0.25,0.25,0.69,1.74,1.0,0.36231884,0.39655173,0.41704278702593495,-0.24900241805537351,-1.3917421148989741,-2.9596939494351213,0.0,
250.59863,25.086523,250.59818,25.085796,1602201250303076352,0.02265263,3013.929,689.674,1169.157,187.2667,564.8395,443.237,358.6837,82.795,b'GALAXY',b'STARBURST',16403+2510,0.25,0.33,2.65,4.48,0.75757575,0.124528304,0.59151787,0.5278192331001614,-1.388122284790732,-1.3239900970014453,-3.594632149079293,-0.27763176,
250.04462,26.102359,250.0458,26.104118,1602263647587952640,0.05113933,2197.162,541.6614,148.5684,302.0982,911.198,317.3535,243.5756,47.47274,b'GALAXY',b'STARBURST',16381+2612,0.74,0.25,0.56,1.51,2.96,0.44642857,0.37086093,-1.2935956247145843,-0.5938257394814028,-1.36532729050594,-3.8347661550170145,1.0851892,
252.77223,22.527404,252.77373,22.528008,1603316700571265024,0.03159985,1842.583,260.4397,56.28658,275.7255,831.6517,217.6142,186.6973,44.94709,b'GALAXY',b'STARBURST',16489+2236,0.25,0.25,1.62,3.53,1.0,0.15432099,0.45892352,-1.5319152156362095,-0.5091740551282725,-1.516738050071926,-3.7134376503151545,0.0,
155.02026,38.62031,155.02206,38.619286,1606801878962694144,0.006719599,568.3657,165.8235,127.8925,45.13292,136.1313,91.30621,66.08628,10.38871,b'GALAXY',b'STARBURST',10171+3852,0.25,0.25,0.39,1.44,1.0,0.64102566,0.27083334,-0.2597339023867471,-1.1428093037447848,-1.2840224275630725,-4.002045410015705,0.0,
157.17945,39.838912,157.18037,39.836918,1607939323775182848,0.02928974,2195.273,438.2423,106.9024,330.64,997.2867,365.8547,279.6478,48.95084,b'GALAXY',b'STARBURST',10257+4005,0.25,0.25,1.04,1.37,1.0,0.24038461,0.7591241,-1.4108556850991234,-0.5026875586219264,-1.2240326081059398,-3.8032451621548256,0.0,
156.72488,44.006775,156.72437,44.006153,1608986058710607872,0.02756164,1300.623,326.2918,72.50603,146.8111,442.8162,204.4842,147.0034,23.68038,b'GALAXY',b'STARFORMING',10239+4415,0.38,0.25,0.6,1.49,1.52,0.41666666,0.40268457,-1.5041223422194785,-0.7911080170432532,-1.3084242261786554,-4.005951802240122,0.41871032,
159.52732,39.177159,159.52501,39.176807,1610044613731575808,0.03035896,575.0974,101.1218,49.9328,78.32999,236.2613,72.02898,52.35866,15.04152,b'GALAXY',b'STARFORMING',10352+3926,0.44,0.25,0.71,1.58,1.76,0.35211268,0.44936708,-0.7056476294229383,-0.60326511346611,-1.5311365993009405,-3.6437250405117347,0.5653138,
158.37385,44.076179,158.37492,44.07498,1611245555139241984,0.05199283,1325.579,254.4082,79.82037,226.8369,684.1925,177.6277,145.4093,47.60898,b'GALAXY',b'STARFORMING',10305+4419,0.25,0.25,0.74,1.69,1.0,0.33783785,0.43786982,-1.159161328611346,-0.37502945513640645,-1.4118377563581745,-3.326583225197593,0.0,
161.13987,39.157189,161.13809,39.15745,1612305484532967424,0.03563874,189.7414,30.37251,17.96702,38.44904,115.9712,48.42957,31.63417,13.33626,b'GALAXY',b'STARFORMING',10416+3925,0.25,0.25,1.03,2.85,1.0,0.24271844,0.3614035,-0.525000067890206,-0.20598437537319628,-0.8628390250183868,-2.6551754510962553,0.0,
162.58997,41.464025,162.58936,41.462994,1615761249461626880,0.02376404,5290.103,857.9213,166.6609,876.0222,2642.285,614.3901,518.6284,101.7543,b'GALAXY',b'STARFORMING',10474+4143,0.25,0.31,2.52,4.76,0.8064516,0.12301587,0.5294118,-1.6385511611837593,-0.40785775153485687,-1.5409524061356634,-3.951031911490209,-0.21511137,
167.12534,45.130825,167.12366,45.131275,1616798914533419008,0.02061205,1016.113,246.6212,72.86428,131.4123,396.3699,131.6193,78.22535,23.13785,b'GALAXY',b'STARFORMING',11056+4524,0.25,0.25,1.02,2.34,1.0,0.24509804,0.43589744,-1.219255023566438,-0.6550561438215973,-1.5773723473724803,-3.7822700376827245,0.0,
166.15399,45.125214,166.15327,45.124893,1616811284039231488,0.02163574,451.3575,100.2961,150.4422,187.4585,565.4181,178.7824,141.6482,79.60465,b'GALAXY',b'AGN',11017+4523,0.25,0.25,1.73,5.04,1.0,0.14450867,0.34325397,0.4054521464035208,0.5116416281260867,-0.34259399217051356,-1.7351872001927713,0.0,
165.4573,44.446524,165.4578,44.444912,1616829700858996736,0.03768041,229.9623,64.30814,40.8335,30.05688,90.6585,56.20687,38.45433,7.751923,b'GALAXY',b'STARFORMING',10589+4442,0.25,0.32,0.58,1.33,0.78125,0.55172414,0.43609023,-0.45418339438042493,-0.6444798390949757,-0.887611181097675,-3.3899744408259096,-0.24686007,
165.49581,45.228033,165.49251,45.229034,1616840421097367552,0.01999631,5408.188,1229.181,824.7408,1034.042,3118.909,844.7973,761.4726,144.4931,b'GALAXY',b'STARBURST',10591+4529,0.25,0.38,2.48,4.12,0.65789473,0.15322581,0.60194176,-0.3990342177778739,-0.2640949355707663,-1.2139994427603356,-3.6224376248848533,-0.41871035,
164.864,46.12239,164.86414,46.11984,1616895121800849408,0.02216532,151.9576,33.20006,62.10505,86.50589,260.9217,98.25266,62.21828,14.81971,b'GALAXY',b'BROADLINE',10565+4623,0.25,0.25,0.5,1.93,1.0,0.5,0.25906736,0.6262756229342646,0.8269547346264265,0.05451133242204398,-2.3276434830394663,0.0,LINER
166.15296,45.985287,166.15329,45.984062,1616955045184563200,0.02500712,2132.277,415.813,215.142,254.3201,767.0882,380.5884,285.3125,53.23692,b'GALAXY',b'STARBURST',11017+4615,0.25,0.25,0.77,1.81,1.0,0.32467532,0.42541435,-0.6589373647335925,-0.7360080615173586,-1.1638048411293644,-3.690193561185521,0.0,
166.65566,46.038779,166.65555,46.03903,1619119708701747200,0.02500547,1359.17,134.549,64.56565,289.2899,872.5649,262.0497,215.9594,61.13643,b'GALAXY',b'STARFORMING',11037+4618,0.34,0.28,2.42,3.38,1.2142857,0.11570248,0.71597636,-0.7342459093420473,-0.15685652567384734,-1.0449997283400452,-3.1015215741282978,0.19415602,
169.28535,46.94627,169.28265,46.946285,1622530394257647616,0.03225744,422.6602,80.32594,27.14112,52.01116,156.8777,68.82407,43.49658,17.83543,b'GALAXY',b'STARFORMING',11143+4713,0.26,0.25,0.46,1.34,1.04,0.54347825,0.3432836,-1.0850426863351248,-0.704766206337584,-1.3252108192296843,-3.1653816181109904,0.039220676,
171.57402,46.974103,171.57007,46.973812,1623656018732935168,0.02489003,724.4572,146.0825,98.77822,194.0282,585.2338,202.2343,130.0341,53.47697,b'GALAXY',b'STARFORMING',11235+4714,0.25,0.25,1.09,2.59,1.0,0.2293578,0.4208494,-0.39129439550235706,0.07292463315996355,-0.7794796087465435,-2.6061715908568344,0.0,
172.80603,40.653132,172.80461,40.655174,1624709076078323712,0.04471545,2369.843,477.4304,133.2167,311.9527,940.9213,365.4067,270.0989,52.27494,b'GALAXY',b'STARBURST',11285+4055,0.28,0.25,0.55,1.45,1.12,0.45454547,0.37931034,-1.2764412645117535,-0.6373835960286702,-1.3161580846593888,-3.8140618896713048,0.11332869,
175.76863,48.398814,175.76985,48.397552,1625944102497445888,0.0141598,449.0085,83.66866,70.75344,64.29046,193.9149,130.7357,87.44406,17.47112,b'GALAXY',b'STARFORMING',11404+4840,0.77,0.3,0.75,2.26,2.5666666,0.4,0.3318584,-0.16766331763159822,-0.5532865812222031,-0.7217225083609109,-3.2464925865270464,0.942608,
176.5325,47.494769,176.53375,47.493393,1625960870049769472,0.003022272,5752.388,1259.272,143.7628,689.0182,2078.238,736.0907,585.8524,69.65611,b'GALAXY',b'STARFORMING',11434+4746,0.21,0.35,4.84,19.47,0.6,0.07231405,0.24858756,-2.1701243359982594,-0.7317587851695551,-1.4705123732860945,-4.413799931210015,-0.5108256,
177.5512,42.074499,177.5487,42.073658,1626935587242010624,0.003865934,7902.422,2141.166,857.9112,756.2867,2281.135,1053.947,761.3548,69.15485,b'GALAXY',b'STARBURST',11475+4221,0.8,0.25,0.55,0.86,3.2,0.45454547,0.6395349,-0.9146052218184363,-0.9561602642080768,-1.4709175598793156,-4.738576380713092,1.1631508,
177.94842,48.683136,177.94717,48.68302,1628173912514783232,0.003242584,6989.356,2189.936,1210.058,1131.736,3413.577,1146.399,1011.954,217.6707,b'GALAXY',b'STARFORMING',11491+4857,0.25,0.44,2.67,5.46,0.5681818,0.16479401,0.489011,-0.59320402731294,-0.43029182823983003,-1.1750429895396557,-3.4691603290680626,-0.5653138,
182.49336,46.457413,182.4961,46.457706,1631441386798606336,0.0008756326,251.5199,86.38727,91.89494,11.45001,34.53588,68.16419,52.71259,13.84283,b'GALAXY',b'STARFORMING',12074+4644,0.25,0.25,1.44,3.85,1.0,0.1736111,0.37402597,0.061805641006388926,-1.699187501353475,-0.7327504320364663,-2.8997547026028943,0.0,
182.30879,47.058364,182.31017,47.05656,1631457329717209088,0.02427534,5324.914,1325.873,8187.16,1416.558,4272.667,1560.813,1343.057,543.4635,b'GALAXY',b'AGN',12067+4720,0.25,0.27,0.63,2.3,0.9259259,0.42857143,0.27391306,1.8204959629770194,0.06617747376488782,-0.6063522311100215,-2.2821892932200645,-0.076961055,Seyfert
181.50474,47.478441,181.50307,47.478954,1631476571170695168,0.001852722,1069.81,214.7287,31.18653,107.9213,325.5157,151.9771,103.118,20.97683,b'GALAXY',b'STARFORMING',12034+4745,0.25,0.31,4.05,20.3,0.8064516,0.07654321,0.19950739,-1.9293891000226002,-0.9034898846554265,-1.4335999247854367,-3.931817846325274,-0.21511137,
180.85322,47.363947,180.85529,47.362514,1631490864821856256,0.03208058,799.7957,93.8738,62.28915,142.3871,429.4724,158.1267,108.9085,48.76891,b'GALAXY',b'STARFORMING',12008+4738,0.55,0.25,0.96,1.76,2.2,0.26041666,0.54545456,-0.4101640737236451,-0.3354629882168455,-1.0969758351374344,-2.7972633003871867,0.7884574,
180.71116,48.636205,180.70764,48.636677,1631521926025340928,0.01143953,648.8548,149.9664,59.03924,117.3865,354.0648,91.4317,62.83424,18.93742,b'GALAXY',b'STARFORMING',12002+4854,0.34,0.39,3.7,10.62,0.8717949,0.105405405,0.34839925,-0.9322089614238708,-0.3193931535012026,-1.4365309666772696,-3.5340691040212833,-0.13720112,
192.66358,47.934273,192.66382,47.933422,1638346594245961728,0.02885401,236.968,65.9254,13.93575,35.65831,107.5537,47.43093,30.81923,3.488576,b'GALAXY',b'STARFORMING',12483+4812,0.25,0.53,5.08,8.1,0.4716981,0.10433071,0.6271605,-1.5540663189230544,-0.5035989911970707,-1.1080142367753092,-4.2184314808942185,-0.7514161,
192.66595,47.933416,192.66382,47.933422,1640532698692872192,0.02949373,1276.69,139.5291,157.5953,362.5657,1093.582,242.9619,194.3454,70.34647,b'GALAXY',b'AGN',12483+4812,0.25,0.53,5.08,8.1,0.4716981,0.10433071,0.6271605,0.12175717298650414,0.13152359581743442,-1.071389918476894,-2.8985934654835237,-0.7514161,
202.49529,47.265937,202.49657,47.26709,1647336475756357632,0.002104026,166.3161,29.44831,55.61457,95.49567,288.037,129.3304,83.93678,45.20304,b'GALAXY',b'BROADLINE',13278+4731,0.87,1.55,10.04,1.0,0.5612903,0.15438247,10.04,0.6358086942350413,0.8355346117257879,0.24865555134521733,-1.3027258532876544,-0.577517,LINER
206.6028,46.107055,206.60254,46.108086,1649581403941136384,0.005020035,194.0125,37.32534,15.81216,25.41093,76.64525,45.4637,32.65999,6.841177,b'GALAXY',b'STARFORMING',13443+4621,0.26,0.27,2.12,8.17,0.962963,0.1273585,0.25948593,-0.8588931882796375,-0.6423991440053133,-0.9096292500613217,-3.344962797122833,-0.037740305,Infrarroja
208.54972,44.208059,208.54887,44.208538,1650595703434536960,0.06436501,460.1809,65.2654,24.66038,90.04359,271.5923,63.80663,53.24374,16.52326,b'GALAXY',b'STARFORMING',13521+4427,0.41,0.25,0.83,2.1,1.64,0.30120483,0.3952381,-0.9732641264936117,-0.24098179613459653,-1.369015318071704,-3.32685058785964,0.49469623,
209.654,46.255438,209.65105,46.255024,1650735341411264512,0.04183828,1380.439,237.3913,70.79459,268.848,810.9077,243.5699,211.0995,50.76353,b'GALAXY',b'STARFORMING',13566+4629,0.25,0.25,1.16,2.16,1.0,0.21551724,0.537037,-1.2099272491440654,-0.24566675267848634,-1.1105862820576988,-3.3029786601297406,0.0,
357.78052,1.059603,357.78174,1.0572922,1675482597393721344,0.02765235,539.8798,126.15,55.5108,62.68986,189.0871,106.5921,68.20043,9.490049,b'GALAXY',b'STARBURST',23485+0046,0.25,0.7,0.87,1.9,0.35714287,0.8045977,0.45789474,-0.8208940786711556,-0.7628029059559839,-1.1277467944338073,-4.041102746249992,-1.0296193,
359.03194,-0.912913,359.0329,-0.9144456,1676542527039105024,0.02431691,325.0922,92.05061,13.67535,31.33521,94.51423,36.35434,24.82423,0.7235649,b'GALAXY',b'STARBURST',23535-0111,0.25,0.48,1.05,2.83,0.5208333,0.45714286,0.37102473,-1.9067435923599436,-0.9490225625747074,-1.6703118696063068,-6.107673868504585,-0.6523252,
30.548527,-0.125545,30.550877,-0.12501428,1695680626633500672,0.0196057,457.1188,122.3445,67.73226,47.18704,142.327,84.74989,60.53042,11.68391,b'GALAXY',b'STARBURST',01596-0021,1.0,0.33,0.56,1.62,3.030303,0.58928573,0.34567901,-0.5912782554206184,-0.8804802018600242,-1.1462782646864815,-3.666730631693426,1.1086626,
45.4315,-0.591782,45.431156,-0.59407735,1703538298862987264,0.03172657,256.7206,85.3293,68.56526,27.32373,82.41468,52.62794,34.50604,5.276256,b'GALAXY',b'STARBURST',02591-0047,0.25,0.28,0.84,2.16,0.89285713,0.33333334,0.3888889,-0.21873189660260167,-0.8498888912413844,-1.08054139990496,-3.8847715786903496,-0.113328695,Infrarroja
